video_id,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,video_error_or_removed,title_length,title_uppercase,title_emoticons,title_hashtag,title_interpunction,description_length,description_uppercase,description_link,description_emoticons,description_hashtag,description_interpunction,tag_number,TTitle_video,TTitle_thi,TTitle_music,TTitle_show,TTitle_channel,TTitle_wa,TTitle_new,TTitle_can,TTitle_us,TTitle_live,TDesc_offici,TDesc_2018,TDesc_video,TDesc_trailer,TDesc_live,TDesc_london,TDesc_new,TDesc_music,TDesc_ft,TDesc_2,TTags_none,TTags_music,TTags_funny,TTags_comedy,TTags_london,TTags_2018,TTags_video,TTags_interview,TTags_uk,TTags_vlog,lightRed,lightGreen,lightBlue,sobelFilter,TThumbText_offici,TThumbText_trailer,TThumbText_live,TThumbText_vevo,TThumbText_news,TThumbText_mum,TThumbText_jimmi,TThumbText_vocal,TThumbText_coach,TThumbText_beatdown,numOfFaces
oqxPLlZA1eg,18433,286,12,22,True,True,False,87,0.7471264367816092,False,False,6,414,0.14009661835748788,True,True,True,44,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,148.61652777777778,141.52958333333333,136.1524228395062,0.08799258749048951,False,False,False,False,False,False,False,False,False,False,0
h8S3r_K99JY,18307,276,8,277,True,True,False,57,0.1228070175438597,False,False,7,1605,0.09532710280373835,True,True,True,158,20,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,215.07984567901235,210.09396604938271,206.20158950617284,0.08245393533386773,False,False,False,False,False,False,False,False,False,False,0
Lll6h_ISRO0,18170,1501,9,118,True,True,False,27,0.11111111111111116,False,False,1,759,0.1620553359683794,True,True,False,146,29,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,185.4139274691358,162.36150462962962,155.10233796296296,0.07405021048292262,False,False,False,False,False,False,False,False,False,False,1
b1AUGcIcrHA,18058,192,5,97,True,True,False,49,0.16326530612244894,False,False,4,1986,0.08106747230614297,True,True,True,179,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,205.1089274691358,196.61466820987656,189.81677469135803,0.09739783895792488,False,False,False,False,False,False,False,False,False,False,0
Kg-buvCozyI,18075,40,10,0,True,True,False,25,0.92,False,False,0,193,0.06735751295336789,False,False,False,11,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,115.80698302469136,96.22429783950618,83.68520833333334,0.0975164566906921,False,False,False,False,False,False,False,False,False,False,0
J30OMQZ4ofk,18105,119,3,14,True,True,False,80,0.125,False,False,13,822,0.09124087591240881,True,True,False,89,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,124.30972222222222,130.784375,133.42196759259258,0.0583769116699681,False,False,False,False,False,False,False,False,False,False,0
2RpoPOjz0k0,17838,81,6,9,True,True,False,51,0.0980392156862745,False,False,2,177,0.02824858757062143,False,False,False,10,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,137.38395061728394,113.44029320987654,96.39110339506173,0.07783801652789425,False,False,False,False,False,False,False,False,False,False,0
QKydcqS5m3s,17702,338,17,124,True,True,False,87,0.1724137931034483,False,False,4,1801,0.09827873403664633,True,True,True,292,9,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,146.30348765432097,145.61552469135802,155.77921296296296,0.09396753215363057,False,False,False,False,False,False,False,False,False,False,1
3mAw-SoxP7A,17401,357,16,123,True,True,False,72,0.0,False,False,1,934,0.0032119914346895317,False,False,False,19,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,111.90198302469136,69.64668981481482,39.10182098765432,0.13411519899318722,False,False,False,False,False,False,False,False,False,False,0
7fzudai1YhQ,17256,149,1,19,True,True,False,89,0.1235955056179775,False,False,6,323,0.05882352941176472,False,False,False,28,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,188.855625,183.7202160493827,179.59435185185185,0.0321058052946832,False,False,False,False,False,False,False,False,False,False,0
sczGiVnnbUg,16823,297,8,137,True,True,False,45,0.0,False,False,1,2544,0.047169811320754707,True,True,True,173,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,173.24149691358025,154.9283950617284,159.694012345679,0.0589229070551774,False,False,False,False,False,False,False,False,False,False,0
Uq7hsBiQNuE,16775,182,5,4,True,True,False,62,0.08064516129032262,False,False,5,1910,0.04136125654450262,True,True,True,181,29,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,196.56576388888888,178.91199074074075,99.81189043209876,0.17282830151323375,False,False,False,False,False,False,False,False,False,False,1
RU0JW6hh_BY,16190,150,6,34,True,True,False,41,0.14634146341463417,False,False,4,1104,0.06431159420289856,True,True,True,101,31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,118.48632716049383,128.36898919753085,87.59396604938271,0.12750088145073873,False,False,False,False,False,False,False,False,False,False,0
S3gGx91yfSY,15872,121,4,43,True,True,False,49,0.1428571428571429,False,False,3,957,0.04911180773249735,False,False,False,82,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,109.03994598765432,110.3502700617284,108.97681327160494,0.039363893134206684,False,False,False,False,False,False,False,False,False,False,0
rrvY0ofzgAM,15497,116,9,5,True,True,False,79,0.11392405063291144,False,False,2,334,0.2455089820359282,True,True,False,30,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,177.73590277777777,169.3311111111111,122.41636574074074,0.16486755177179924,False,False,False,False,False,False,False,False,False,False,1
-GscBW_7Mrc,15089,84,16,25,True,True,False,24,0.20833333333333337,False,False,0,499,0.11222444889779559,True,True,True,51,55,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,124.58984567901234,127.04430555555555,108.38953703703703,0.09335086768287174,False,False,False,False,False,False,False,False,False,False,2
aJpn5dOJnCg,15060,122,16,22,True,True,False,36,0.16666666666666663,False,False,4,150,0.040000000000000036,False,False,False,5,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,83.95694444444445,66.50591049382716,70.11252314814814,0.08121368019775699,False,False,False,False,False,False,False,False,False,False,2
HS0AE1dPF0k,14994,34,2,2,True,True,False,77,0.16883116883116878,False,False,2,597,0.07035175879396982,True,True,False,46,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,139.18415895061727,143.5188811728395,147.00140432098766,0.027257761273103573,False,False,False,False,False,False,False,False,False,False,0
WewaeB1hdx4,14782,35,6,30,True,True,False,47,0.06382978723404253,False,False,2,162,0.01851851851851849,False,False,False,23,9,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,226.35900462962962,226.45199845679014,225.38333333333333,0.015517730231917276,False,False,False,False,False,False,False,False,False,False,1
7u9-K2uD1-w,14380,347,4,25,True,True,False,35,0.8,False,False,1,22,0.045454545454545414,False,False,False,3,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,117.13908179012346,106.10098765432099,94.82556327160493,0.04890246558637367,False,False,False,False,False,False,False,False,False,False,0
AguGLLCwin0,14309,322,19,17,True,True,False,37,0.43243243243243246,False,False,2,1511,0.09728656518861678,True,True,True,159,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,128.44248456790123,136.16418209876542,112.95329475308642,0.08339868637520206,False,False,False,False,False,False,False,False,False,False,1
QvzfLdA3foU,14304,534,16,52,True,True,False,27,0.14814814814814814,False,False,2,0,0.0,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,76.84545524691357,55.006651234567904,34.852654320987654,0.08731177769297128,False,False,False,False,False,False,False,False,False,False,1
XkHcbp5ZTOU,13802,1864,14,0,True,True,False,34,0.11764705882352944,False,False,1,2949,0.03255340793489314,False,False,False,175,32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,230.47793209876542,233.26073302469135,234.9435648148148,0.01542723033406876,False,False,False,False,False,False,False,False,False,False,0
7A5HrHD89A0,13265,1259,7,123,True,True,False,90,0.09999999999999998,False,False,11,234,0.038461538461538436,True,True,False,47,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,98.50776234567901,91.36588734567901,80.55945987654322,0.08131424314480838,False,False,False,False,False,False,False,False,False,False,4
NCMTrKaKhBM,13118,1027,14,149,True,True,False,73,0.0821917808219178,False,False,3,0,0.0,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,109.06279320987655,99.20164351851852,86.36535493827161,0.0829548336306435,False,False,False,False,False,False,False,False,False,False,1
Okt-HL7mOqw,12920,277,7,5,True,True,False,52,0.13461538461538458,False,False,2,212,0.07547169811320753,False,False,True,17,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,174.35162037037037,169.29480709876543,177.67868827160493,0.0746003554400527,False,False,False,False,False,False,False,False,False,False,0
7VlDClOkPeA,11896,139,2,0,True,True,False,94,0.18085106382978722,False,False,6,1781,0.0628860190903987,True,True,False,119,31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,85.97715277777777,53.00849537037037,38.683819444444445,0.10512993427898998,False,False,False,False,False,False,False,False,False,False,0
oYH599ERoyM,11863,42,6,3,True,True,False,28,0.1428571428571429,False,False,2,36,0.02777777777777779,False,False,False,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,71.55375,77.50208333333333,89.52715277777777,0.05233924030511761,False,False,False,False,False,False,False,False,False,False,0
5wQd-LP2K0s,11295,213,7,30,True,True,False,44,0.13636363636363635,False,False,5,780,0.033333333333333326,False,True,False,51,36,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,153.97027777777777,169.4854861111111,150.74198302469136,0.07726176336136922,False,False,False,False,False,False,False,False,False,False,0
cDrLfw-MlZs,11083,129,2,16,True,True,False,45,0.11111111111111116,False,False,2,247,0.07287449392712553,True,True,False,31,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,159.61811728395062,159.61811728395062,159.61811728395062,0.03609201713580322,False,False,False,False,False,False,False,False,False,False,1
6poELbapVfA,10754,233,1,34,True,True,False,53,0.16981132075471694,False,False,5,287,0.05226480836236935,False,False,True,23,39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,116.80344907407408,109.87327160493827,108.37855709876543,0.049840681808750155,False,False,False,False,False,False,False,False,False,False,1
_Yibp7cHcQA,10584,150,27,95,True,True,False,47,0.1063829787234043,False,False,1,320,0.109375,True,True,False,36,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,102.68007716049382,99.19493055555556,128.9435648148148,0.12726084630934228,False,False,False,False,False,False,False,False,False,False,0
LlaBSv0xAAM,10497,227,2,12,True,True,False,64,0.109375,False,False,5,680,0.2147058823529412,True,True,False,86,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,109.36496913580247,133.0335725308642,144.0960725308642,0.08311695155686652,False,False,False,False,False,False,False,False,False,False,0
UEdtRegJIEM,10373,44,2,0,True,True,False,53,0.1132075471698113,False,False,2,1411,0.04890148830616581,True,True,False,143,18,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,125.36117283950617,91.79255401234568,61.18582561728395,0.10808454749166486,False,False,False,False,False,False,False,False,False,False,0
i_-8hvqMGtU,10372,171,6,17,True,True,False,70,0.09999999999999998,False,False,6,220,0.07727272727272727,False,False,False,14,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,123.78864969135803,96.08095679012345,79.59945216049383,0.09468302695736984,False,False,False,False,False,False,False,False,False,False,1
PrZDW7-SQLw,10488,28,7,4,True,True,False,37,0.1351351351351351,False,False,0,70,0.12857142857142856,False,False,False,6,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,79.72409722222223,64.44344907407407,80.81096450617284,0.0597341384415306,False,False,False,False,False,False,False,False,False,False,5
z7DGXWsq0AI,10005,148,2,20,True,True,False,81,0.49382716049382713,False,False,4,741,0.1201079622132254,True,True,True,75,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,74.92836419753087,33.611867283950616,25.753387345679013,0.13019313203683214,False,False,False,False,False,False,False,False,False,False,0
cFOm8gowOjo,9977,261,6,15,True,True,False,78,0.10256410256410253,False,False,6,714,0.1918767507002801,True,True,False,71,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,99.19381944444444,117.37212962962963,88.26028549382715,0.11082135171534925,False,False,False,False,False,False,False,False,False,False,0
sPCt4K5kOQE,9803,28,7,5,True,True,False,39,0.1282051282051282,False,False,1,446,0.0358744394618834,True,True,False,51,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,86.93488425925926,84.94988425925926,78.3107561728395,0.05714633941709586,False,False,False,False,False,False,False,False,False,False,0
G_R95XbzNEk,9694,25,1,0,True,True,False,43,0.2093023255813954,False,False,4,554,0.09025270758122739,False,True,False,155,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,106.12650462962964,102.01831790123457,98.12090277777777,0.09328100041055268,False,False,False,False,False,False,False,False,False,False,0
Hjab8ZUEUG4,9654,24,3,0,True,True,False,87,0.12643678160919536,False,False,4,944,0.11122881355932202,True,True,False,104,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,84.42597993827161,107.69242283950618,106.9335725308642,0.07645966071823211,False,False,False,False,False,False,False,False,False,False,0
xl38-5JvqqA,9652,82,10,13,True,True,False,42,0.1428571428571429,False,False,3,518,0.044401544401544424,True,True,False,63,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,144.9240663580247,141.4285262345679,136.67927469135802,0.09506264886471001,False,False,False,False,False,False,False,False,False,False,1
4UdbvVh1_wc,9630,90,4,11,True,True,False,100,0.09999999999999998,False,False,11,325,0.11384615384615382,False,False,False,14,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,24.362793209876543,13.660663580246913,8.62792438271605,0.032726043261187526,False,False,False,False,False,False,False,False,False,False,1
szZ7HGW8V94,9637,178,2,6,True,True,False,55,0.12727272727272732,False,False,6,954,0.07127882599580715,True,True,False,119,27,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,147.10617283950617,148.64940586419752,150.3526311728395,0.018121555898307787,False,False,False,False,False,False,False,False,False,False,0
YDsf5Xo0U88,9518,132,10,14,True,True,False,15,0.1333333333333333,False,False,0,121,0.04958677685950408,False,False,False,14,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,117.1638348765432,120.14281635802469,133.99932098765433,0.12072561254333708,False,False,False,False,False,False,False,False,False,False,0
B47IcLovgbw,9525,194,2,8,True,True,False,57,0.631578947368421,False,False,1,370,0.08108108108108103,False,False,True,19,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,139.7695061728395,144.41906635802468,143.4801311728395,0.06174360644837522,False,False,False,False,False,False,False,False,False,False,0
jUpep7UjIZE,9547,0,0,20,True,True,False,55,0.07272727272727275,False,False,3,202,0.06930693069306926,True,True,False,15,12,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,179.39480709876543,178.5417824074074,167.93350308641976,0.09344915801032233,False,False,False,False,False,False,False,False,False,False,0
Hi1PU3adzM4,9244,113,1,17,True,True,False,68,0.08823529411764708,False,False,5,84,0.09523809523809523,False,False,False,4,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,94.58718364197532,45.60491512345679,99.57532407407408,0.12905855420167664,False,False,False,False,False,False,False,False,False,False,0
RbBzVIY1XD8,9155,120,4,40,True,True,False,49,0.2857142857142857,False,False,3,462,0.09307359307359309,False,False,False,35,33,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,129.74936728395062,134.34675925925927,142.38175925925927,0.04935725796158948,False,False,False,False,False,False,False,False,False,False,0
qhzPW1s9j8k,9046,221,21,18,True,True,False,87,0.7471264367816092,False,False,1,949,0.060063224446786134,False,False,True,85,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,161.82018518518518,115.13558641975308,111.62998456790123,0.16575024471459424,False,False,False,False,False,False,False,False,False,False,2
K-a9AS30z4k,8969,416,4,53,True,True,False,79,0.26582278481012656,False,False,6,158,0.05063291139240511,False,False,True,17,16,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,102.8321450617284,83.01648148148148,73.56751543209876,0.08907409829482871,False,False,False,False,False,False,False,False,False,False,0
Nn3c2xYko34,8898,65,0,13,True,True,False,60,0.09999999999999998,False,False,6,407,0.07371007371007376,False,False,False,37,19,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,228.79880401234567,228.9198302469136,227.98716049382716,0.01922541745935046,False,False,False,False,False,False,False,False,False,False,1
DfSiHmlXrQk,8736,100,1,1,True,True,False,95,0.13684210526315788,False,False,2,93,0.010752688172043001,False,False,False,7,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,102.10193672839506,91.94894290123457,78.37320216049383,0.05584160697260616,False,False,False,False,False,False,False,False,False,False,2
gDVDYDLsVR0,8407,182,7,90,True,True,False,63,0.06349206349206349,False,True,4,932,0.10836909871244638,True,True,True,165,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,176.44158950617285,149.5940586419753,160.30191358024692,0.08573718685889377,False,False,False,False,False,False,False,False,False,False,1
xxJWCwtGo5E,7931,132,0,19,True,True,False,31,0.16129032258064513,False,False,3,738,0.1287262872628726,True,True,True,78,41,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,44.648395061728394,65.50689043209877,82.0909799382716,0.1607729896106564,False,False,False,False,False,True,False,False,False,False,0
vD-ZME15C4U,7764,79,4,5,True,True,False,73,0.0547945205479452,False,False,3,1442,0.026352288488210807,True,True,True,152,26,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,101.48566358024691,108.78667438271604,91.3535725308642,0.06636521076237739,False,False,False,False,False,False,False,False,False,False,0
StuJK2PIuE4,7718,30,2,8,True,True,False,86,0.023255813953488413,False,False,5,499,0.008016032064128265,False,False,False,33,14,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,224.78940586419753,224.92248456790122,223.79337191358024,0.017738590593979187,False,False,False,False,False,False,False,False,False,False,1
BMveDLf99eA,7724,36,5,10,True,True,False,37,0.29729729729729726,False,False,5,2035,0.048648648648648596,False,False,False,123,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,122.06959104938272,130.62951388888888,125.62349537037036,0.0751257657282849,False,False,False,False,False,False,False,False,False,False,0
Nwe9Nbj0tvM,7883,291,8,25,True,True,False,36,0.11111111111111116,False,False,3,52,0.11538461538461542,False,False,False,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,106.07930555555555,101.20008487654322,99.63849537037036,0.040248865696488306,False,False,False,False,False,False,False,False,False,False,1
2xn6NnsnHuI,7157,115,0,18,True,True,False,55,0.1636363636363637,False,False,4,258,0.04263565891472865,False,False,True,20,13,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.02479166666667,72.02479166666667,72.02479166666667,0.045146040606343515,False,False,False,False,False,False,False,False,False,False,2
DUEqoBYKiaM,6856,58,6,32,True,True,False,57,0.10526315789473684,False,False,6,1781,0.1341942728804043,False,True,True,339,20,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,100.98023148148148,101.50557098765432,98.31780092592592,0.09293450849015837,False,False,False,False,False,False,False,False,False,False,0
JNr-4QULE9g,6853,35,1,39,True,True,False,95,0.10526315789473684,False,False,5,753,0.0239043824701195,False,False,True,64,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,139.63900462962962,109.45115740740741,108.6974537037037,0.07574788780514813,False,False,False,False,False,False,False,False,False,False,0
BTn4BF9XFWc,6439,71,4,2,True,True,False,52,0.11538461538461542,False,False,4,631,0.02694136291600635,True,True,False,95,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,143.33170524691357,85.544375,88.50029320987655,0.12796045227016348,False,False,False,False,False,False,False,False,False,False,1
C3bS2EK37xg,6443,142,0,14,True,True,False,43,0.11627906976744184,False,False,1,457,0.11378555798687084,False,False,False,52,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,121.73952932098766,14.85625,93.05498456790123,0.18407179902203213,False,False,False,False,False,False,False,False,False,False,0
kzaL0UyA2Jc,6414,41,1,2,True,True,False,12,0.41666666666666663,False,False,0,255,0.027450980392156876,False,False,False,13,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,27.423649691358026,30.561712962962964,30.456489197530864,0.013583916686997087,False,False,False,False,False,False,False,False,False,False,0
pFOU5zsFQHk,6181,59,1,0,True,True,False,45,0.11111111111111116,False,False,5,605,0.04793388429752066,True,True,False,72,17,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,130.93989197530865,97.17185956790124,121.46475308641975,0.10399242410734011,False,False,False,False,False,False,False,False,False,False,1
-2mg4kEwEo0,6083,368,13,63,True,True,False,37,0.45945945945945943,False,False,1,2557,0.19632381697301526,True,True,True,322,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,137.20209104938272,76.75618827160494,122.18773919753086,0.14864412483675213,False,False,False,False,False,False,False,False,False,False,1
wsFapCkAmDA,6075,184,3,19,True,True,False,55,0.1454545454545455,False,False,3,3716,0.04574811625403663,True,True,True,201,43,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,126.35353395061729,128.1089274691358,117.41527006172839,0.09623788704696885,False,False,False,False,False,False,False,False,False,False,1
Fw5zXBPLPcA,5884,47,0,19,True,True,False,29,0.1724137931034483,False,False,1,633,0.08214849921011058,False,False,False,116,7,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,135.88430555555556,116.95440586419753,98.71352623456791,0.07428564395552462,False,False,False,False,False,False,False,False,False,False,1
T5rnJOisNPI,5668,100,3,10,True,True,False,36,0.2222222222222222,False,False,3,1014,0.02859960552268248,True,True,False,257,13,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,84.41246913580247,76.77050154320987,69.72064043209876,0.05937207034551571,False,False,False,False,False,False,False,False,False,False,1
8CaFLzNZSTg,5578,40,2,4,True,True,False,57,0.14035087719298245,False,False,3,65,0.09230769230769231,False,False,False,7,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,114.53350308641976,96.0071450617284,75.92047839506174,0.08348457742333541,False,False,False,False,False,False,False,False,False,False,3
ADfd8B5q5SE,5463,255,3,131,True,True,False,50,0.24,False,False,4,219,0.03196347031963476,True,True,True,22,9,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60.62638888888889,57.36090277777778,61.011743827160494,0.042854540536855265,False,False,False,False,False,False,False,False,False,False,0
gImWuDrNFes,5539,0,0,0,True,True,False,81,0.13580246913580252,False,False,4,198,0.101010101010101,False,False,False,11,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,71.62751543209876,68.6992361111111,63.174729938271604,0.038413189899826276,False,False,False,False,False,False,False,False,False,False,1
mEXUksFxJ6s,5355,70,1,4,True,True,False,59,0.15254237288135597,False,False,4,118,0.0423728813559322,False,False,False,10,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,159.76985339506172,163.82840277777777,165.30487654320987,0.0657281107067265,False,False,False,False,False,False,False,False,False,False,0
kmRbc9cf-dw,5301,47,0,3,True,True,False,16,0.1875,False,False,2,1115,0.04663677130044841,True,True,False,123,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,51.74973765432099,39.80921296296296,36.62589506172839,0.052462997742334844,False,False,False,False,False,False,False,False,False,False,7
