video_id,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,video_error_or_removed,title_length,title_uppercase,title_emoticons,title_hashtag,title_interpunction,description_length,description_uppercase,description_link,description_emoticons,description_hashtag,description_interpunction,tag_number,TTitle_offici,TTitle_video,TTitle_2018,TTitle_trailer,TTitle_vs,TTitle_2017,TTitle_new,TTitle_live,TTitle_make,TTitle_ft,TDesc_video,TDesc_follow,TDesc_thi,TDesc_subscrib,TDesc_twitter,TDesc_facebook,TDesc_instagram,TDesc_watch,TDesc_get,TDesc_like,TTags_funny,TTags_comedy,TTags_humor,TTags_music,TTags_[none],TTags_interview,TTags_comedian,TTags_celebrity,TTags_television,TTags_news
af6L1jBZGYA,1520884,17200,939,1359,False,False,False,72,0.13888888888888884,False,False,2,1255,0.10278884462151394,True,True,False,140,36,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,True,True,False,True,False,False,True,False,False,True,False
afgvlR9WmIQ,762616,20159,336,899,False,False,False,65,0.16923076923076918,False,False,6,324,0.09876543209876543,True,True,False,65,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
agKDPntMv-E,470191,4037,430,1553,False,False,False,93,0.13978494623655913,False,False,13,844,0.15284360189573465,True,True,False,128,20,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
agOq6iS4aVw,42034,444,226,669,False,False,False,96,0.25,False,False,2,238,0.11764705882352944,True,True,True,28,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
agUg8Fyv-1A,281678,6171,395,405,False,False,False,42,0.16666666666666663,False,False,1,167,0.04790419161676651,False,False,False,6,8,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
ahAnbeyxlic,81267,782,71,213,False,False,False,44,0.09090909090909094,False,False,2,217,0.03686635944700456,False,False,False,12,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ahSKGi_21xg,4096699,53194,1731,3240,False,False,False,30,0.1333333333333333,False,True,2,2195,0.13348519362186784,True,True,True,219,30,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,False
ai6NByMmCVU,1139279,41681,816,5636,False,False,False,31,0.16129032258064513,False,False,4,856,0.0689252336448598,True,True,False,156,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ai_UWoM37dI,6988208,368569,8898,103635,False,False,False,10,0.4,False,False,2,323,0.1455108359133127,True,True,False,40,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
aj8mN_7Apcw,6185841,52629,7412,10062,False,False,False,62,0.17741935483870963,False,False,5,1349,0.16011860637509268,True,True,False,123,21,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
ajBJamgZ2nc,114518,1721,43,141,False,False,False,61,0.1311475409836066,False,False,6,1315,0.07908745247148286,True,True,False,136,26,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,True,False,False
aj_8zEqGh0M,437764,1519,387,264,False,False,False,74,0.2567567567567568,True,False,3,207,0.1497584541062802,True,True,False,22,17,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
ajh-Gn-2wWo,35235,166,40,65,False,False,False,53,0.13207547169811318,False,False,2,1367,0.05852231163130939,True,True,True,105,14,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True
akNs04ef_Co,810444,116122,611,9191,False,False,False,36,0.2222222222222222,False,False,0,528,0.1117424242424242,True,True,False,72,34,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
akTosGXl8pI,136788,883,496,566,False,False,False,72,0.19444444444444442,False,False,3,1991,0.13259668508287292,True,True,False,239,33,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False
al0lGtRpO5M,71849,7625,25,1480,False,False,False,50,0.16000000000000003,False,False,7,1006,0.060636182902584546,True,True,False,127,20,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
al2l6YLt7cg,387382,45656,570,4822,False,False,False,82,0.1707317073170732,False,False,10,413,0.09685230024213076,True,True,False,50,49,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
alRtHXnZMOI,720749,4069,186,271,False,False,False,17,0.23529411764705888,False,False,0,125,0.03200000000000003,True,True,False,17,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False
aliDVYH08pg,239592,7742,203,436,False,False,False,54,0.16666666666666663,False,False,8,1991,0.08387744851833245,True,True,False,258,40,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False
amtC28yfYCM,588133,6583,381,486,False,False,False,59,0.15254237288135597,False,False,3,1295,0.0972972972972973,True,True,False,142,35,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
an6dsm86Kn4,583281,15564,589,3938,False,False,False,100,0.5900000000000001,False,False,3,3328,0.07602163461538458,True,True,False,255,30,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False
anDIlMVgNwk,3280332,14142,189,898,False,False,False,41,0.024390243902439046,False,False,4,637,0.06750392464678179,True,True,False,69,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
anjMMdSuFuE,658110,5919,293,776,False,False,False,45,0.022222222222222254,False,False,2,578,0.06401384083044981,True,True,True,73,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
aoY0J5jSbTM,1554433,14272,233,699,False,False,False,76,0.14473684210526316,False,False,3,135,0.014814814814814836,True,True,False,18,13,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
aobdrJr6UaE,123804,4136,463,519,False,False,False,48,0.125,False,False,4,1178,0.09252971137521226,True,True,True,196,10,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
apJaKRqX9cI,293630,31996,144,1526,False,False,False,51,0.019607843137254943,False,False,0,431,0.09280742459396751,True,True,True,57,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
apN4BMMKt2E,554706,19379,557,863,False,False,False,35,0.1428571428571429,False,False,2,531,0.11487758945386062,True,True,False,48,25,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False
apRvFNM5Vps,131141,2821,39,445,False,False,False,56,0.1964285714285714,False,False,4,144,0.0625,False,False,False,12,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
aphpJi5jKrM,599176,16142,3355,3008,False,False,False,43,0.18604651162790697,False,False,2,870,0.10114942528735638,True,True,False,128,24,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
aq-phmpUJ_E,931253,24510,897,1524,False,False,False,22,0.2272727272727273,False,False,1,3209,0.10813337488314112,True,True,False,345,40,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False
ar8S6virCwM,467994,16667,358,868,False,False,False,57,0.07017543859649122,False,False,1,1898,0.10010537407797682,True,True,False,192,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
arJ5h2TY3I4,1233722,115781,1615,9706,False,False,False,39,0.4871794871794872,False,False,3,2253,0.2547714158899246,True,True,True,304,26,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
arv7U6cfD40,212075,12760,167,507,False,False,False,37,0.0,False,False,1,548,0.06751824817518248,True,True,True,64,12,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
asiRHYuOP08,633790,53429,346,3777,False,False,False,43,0.11627906976744184,False,False,5,2472,0.06755663430420711,True,True,False,172,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
asu37n6sEBY,597308,10554,566,504,False,False,False,52,0.15384615384615385,False,False,5,737,0.08955223880597019,True,True,False,110,10,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
atvJwwec_2A,302719,14565,601,1933,False,False,False,56,0.1071428571428571,False,False,1,2347,0.043885811674478026,True,True,False,409,27,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
au5hwGS4KRE,1551300,4893,5016,3139,False,False,False,38,0.052631578947368474,False,False,3,668,0.09431137724550898,True,True,False,89,1,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False
au8QGTiPhEw,2611836,90500,12360,15746,False,False,False,28,0.1428571428571429,False,False,2,532,0.12030075187969924,True,True,False,40,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
aujUl3yt6nM,5963,47,2,13,False,False,False,33,0.1515151515151515,False,False,2,4,0.25,False,False,False,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
avDL9JRcmgs,5696,8,0,1,False,False,False,66,0.10606060606060608,False,False,7,809,0.02966625463535233,False,False,False,64,47,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
avnapsraeXM,234260,5144,1546,1394,False,False,False,27,0.03703703703703709,False,False,2,282,0.05673758865248224,True,True,False,33,35,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
ayOi5ZW-kgU,12963,367,4,62,False,False,False,69,0.14492753623188404,False,False,3,1590,0.09496855345911948,True,True,False,185,32,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False
azFsk42kb5E,1552066,43720,374,2014,False,False,False,89,0.1460674157303371,False,False,8,544,0.08823529411764708,True,True,False,55,20,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
azUbCdcAeFM,1052662,40690,627,2739,False,False,False,10,0.09999999999999998,False,False,1,22,0.0,True,True,False,8,9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
azVAxbETWmk,1141627,18848,665,1231,False,False,False,82,0.13414634146341464,False,False,4,1276,0.10031347962382442,True,True,False,136,32,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,True,True,False,True,False,False,True,False,False,True,False
b-5c_Z3pUVk,48907,160,265,250,False,False,False,69,0.14492753623188404,False,False,5,454,0.10132158590308371,True,True,False,44,10,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
b03U6BYF9L0,846278,51118,2642,14187,False,False,False,22,0.13636363636363635,False,False,2,4968,0.028582930756843816,True,True,True,977,20,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
b191evqWAwE,316194,2014,107,421,False,False,False,91,0.07692307692307687,False,False,4,694,0.07636887608069165,True,True,False,86,9,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False
b1BAq8T9kqY,308720,16570,394,1098,False,False,False,35,0.5428571428571429,False,False,3,1115,0.05650224215246635,True,True,False,173,22,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
b1Vi4YGMGkk,1694719,6520,2566,10760,False,False,False,79,0.1392405063291139,False,False,6,156,0.07692307692307687,False,False,False,10,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
b2EOxGUuBWA,2058270,14160,5689,3347,False,False,False,74,0.2567567567567568,True,False,4,363,0.10192837465564741,False,True,False,30,8,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
b2txBXQGjJ8,940127,19857,928,4310,False,False,False,54,0.4629629629629629,False,True,6,2219,0.1577287066246057,True,True,True,313,29,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False
b33PN2NB2Do,352299,14843,453,1583,False,False,False,68,0.02941176470588236,False,False,2,1413,0.038924274593064356,True,True,False,124,23,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
b3KFfgoDzw8,13127,133,13,44,False,False,False,57,0.1578947368421053,False,False,2,643,0.03265940902021769,True,True,False,73,9,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
b3ofgTrsXPI,392500,28183,387,2922,False,False,False,26,0.07692307692307687,False,False,3,1378,0.14949201741654572,True,True,False,214,18,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
b4vTZx_AtHk,2291077,102726,12794,11941,False,False,False,32,0.15625,False,False,1,1169,0.06501283147989734,True,True,False,125,9,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
b6fepBtNgVM,1225591,108292,447,4668,False,False,False,49,0.44897959183673475,False,False,6,437,0.15102974828375282,True,True,False,65,33,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False
b7FxPsqfkOY,248330,12453,89,1044,False,False,False,37,0.05405405405405406,False,False,3,1334,0.017241379310344862,True,True,False,171,5,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
b7rYRGbsMW0,129538,1394,541,1591,False,False,False,44,0.13636363636363635,False,False,7,149,0.06711409395973156,False,False,False,13,12,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
b7zWwo9dbiU,1228275,34746,843,2317,False,False,False,44,0.2272727272727273,False,False,5,1913,0.0695243073706221,True,True,False,282,16,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False
b8GGWHGkx3Y,556976,16411,1764,3441,False,False,False,45,0.7555555555555555,False,False,2,965,0.10466321243523313,True,True,False,141,37,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
b9lb2x_OHOk,412649,9687,1207,1670,False,False,False,53,0.15094339622641506,False,False,3,2261,0.10349402919062367,True,True,False,334,28,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
bAHAwesTLB4,890843,445,44,44,False,False,False,37,0.4864864864864865,False,False,1,770,0.15974025974025974,True,True,False,79,26,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
bAfn2duIlN8,193223,8141,302,1226,False,False,False,34,0.11764705882352944,False,False,2,527,0.17836812144212522,True,True,False,88,8,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
bAkEd8r7Nnw,3794124,106105,2103,7663,False,False,False,44,0.20454545454545459,False,False,3,572,0.07342657342657344,True,True,False,56,26,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
bDkmVRppq8I,733923,5508,830,615,False,False,False,59,0.18644067796610164,False,False,5,1484,0.11253369272237201,True,True,False,152,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True,False,False,True,True,True,False,False
bEWLOo12UAU,268430,6398,427,3143,False,False,False,39,0.15384615384615385,False,False,1,160,0.03125,True,True,True,28,34,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
bH8fQoYfZe8,480569,19767,386,1341,False,False,False,86,0.13953488372093026,False,False,7,822,0.11922141119221408,True,True,False,109,11,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
bI31WqFDxNs,1851372,50638,673,1509,False,False,False,36,0.13888888888888884,False,False,2,975,0.07794871794871794,True,True,False,87,24,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False
bJNnsAmNoUc,104674,1789,157,127,False,False,False,77,0.1428571428571429,False,False,8,1030,0.05242718446601946,True,True,False,90,7,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
bJWDajO2SZE,1836595,169237,3077,37319,False,False,False,47,0.2978723404255319,False,False,3,1105,0.12760180995475112,True,True,True,120,23,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False
bJje-B9YLIU,6688,26,11,8,False,False,False,68,0.13235294117647056,False,False,7,1073,0.14445479962721341,True,True,False,140,28,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False
bK0TEqDtkK4,977753,59965,2429,8871,False,False,False,19,0.1578947368421053,False,False,2,651,0.10752688172043012,True,True,False,104,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
bLKd4XXUWUo,76450,343,11,33,False,False,False,46,0.13043478260869568,False,False,6,285,0.038596491228070184,False,False,True,23,15,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
bMfcrZYOAnE,75756,1512,53,131,False,False,False,82,0.2682926829268293,False,False,4,1182,0.1649746192893401,True,True,False,180,17,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
bMrRN99DYKU,4423680,120441,4182,9122,False,False,False,89,0.1123595505617978,False,False,4,629,0.05882352941176472,True,True,False,83,30,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False
bNcj9iR956M,1358775,18960,759,1230,False,False,False,70,0.22857142857142854,False,False,7,745,0.10067114093959728,True,True,False,89,1,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False
bOG0X1WvXVU,23851,610,43,205,False,False,False,46,0.26086956521739135,False,False,3,492,0.13414634146341464,True,True,False,141,6,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
bOzOMmHlQ3o,109733,189,30,21,False,False,False,22,0.09090909090909094,False,False,1,155,0.058064516129032295,True,True,False,20,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
bPJjU2Mpujs,369007,3091,847,787,False,False,False,84,0.13095238095238093,False,False,6,1085,0.08387096774193548,True,True,False,119,23,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False
bPNi_492aEQ,3598002,53461,1758,2768,False,False,False,65,0.15384615384615385,False,False,5,167,0.053892215568862256,False,False,False,10,36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
bPZFQ6i759g,176709,5043,223,746,False,False,False,35,0.05714285714285716,False,False,3,1671,0.06642728904847395,True,True,False,233,7,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
bPj2fbz0ZgA,115949,1791,125,285,False,False,False,39,0.15384615384615385,False,False,2,1485,0.11313131313131308,True,True,False,149,30,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False
bR1d8l92Q8Q,483082,12660,326,726,False,False,False,28,0.1071428571428571,False,False,2,1615,0.05820433436532513,True,True,False,105,10,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
bRkdzjzqepQ,1594965,23769,440,867,False,False,False,72,0.13888888888888884,False,False,5,1268,0.11750788643533128,True,True,False,163,29,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False
bS9zXmexXUQ,338709,9046,2327,4993,False,False,False,59,0.13559322033898302,False,False,7,336,0.05654761904761907,True,True,False,40,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
bSYNEkkuhoA,152062,6304,287,578,False,False,False,42,0.16666666666666663,False,False,3,500,0.06599999999999995,True,True,False,54,21,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False
bS_Zr-Hu4Mw,1277105,33039,1491,2035,False,False,False,39,0.10256410256410253,False,False,0,1820,0.07637362637362632,True,True,True,302,32,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False
bT9HPXKP5dI,1807,6,3,0,False,False,False,25,0.16000000000000003,False,False,3,4,0.25,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
bTfJa_Qb5T0,5190938,125605,8387,4237,False,False,False,50,0.14,False,False,3,935,0.027807486631016065,True,True,False,104,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
bUijOzaPfr8,161060,8392,428,1058,False,False,False,22,0.13636363636363635,False,False,3,829,0.12907117008443914,True,True,False,133,3,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
bVMVxJJ7P8M,432140,14188,172,992,False,False,False,47,0.06382978723404253,False,False,2,1570,0.10318471337579616,True,True,False,160,12,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
bVU-MmJZFFA,1402868,29970,1940,4023,False,False,False,48,0.5416666666666667,False,False,2,53,0.15094339622641506,False,False,False,1,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
bV_3HQplzRw,721821,41464,828,8300,False,False,False,22,0.13636363636363635,False,False,3,1145,0.06986899563318782,True,True,False,191,28,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
bWL_MVbpGT0,629744,38777,630,4892,False,False,False,32,0.8125,False,False,0,3108,0.10649935649935649,True,True,False,326,56,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False
bWNMZYe6bzw,883599,11648,2441,1307,False,False,False,63,0.12698412698412698,False,False,2,142,0.028169014084507005,False,False,False,9,39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
bWZ_Z5dgrb0,272859,2870,413,671,False,False,False,46,0.04347826086956519,False,False,5,153,0.05882352941176472,False,False,False,13,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
bXYkU5u5pzg,283313,1107,404,317,False,False,False,95,0.2210526315789474,False,False,10,1061,0.14326107445805847,True,True,False,133,30,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
bYXM3uz1bjM,462594,12035,775,902,False,False,False,64,0.15625,False,False,6,366,0.05737704918032782,True,True,False,35,11,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
b_lULj6v804,1359328,9011,547,4545,False,False,False,44,0.09090909090909094,False,False,3,2442,0.07944307944307949,True,True,False,299,10,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
baj6llvgpWA,8470806,139599,10709,8771,False,False,False,53,0.1132075471698113,False,False,5,751,0.10386151797603194,True,True,False,122,4,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
bazp-LVqlK8,425904,9773,158,834,False,False,False,54,0.20370370370370372,False,False,5,1000,0.038000000000000034,True,True,True,117,7,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
bc5BnTYRgx8,4787793,116418,5587,16879,False,False,False,24,0.08333333333333337,False,False,4,2728,0.08724340175953083,True,True,False,291,39,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
bcHh116rcV0,93102,1192,176,123,False,False,False,28,0.1785714285714286,False,False,1,231,0.1385281385281385,True,True,False,30,12,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False
bcPTiiiYDs8,302153,11390,124,925,False,False,False,29,0.03448275862068961,False,False,6,1502,0.030625832223701743,True,True,False,183,7,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
bcZzK3m-LLo,57650,3209,54,159,False,False,False,79,0.1392405063291139,False,False,8,540,0.0888888888888889,True,True,False,57,27,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
be3BHwNi58A,61931,477,133,362,False,False,False,66,0.1515151515151515,False,False,3,1003,0.0927218344965105,True,True,False,100,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
beUCw1VH11U,75279,3424,77,108,False,False,False,29,0.7931034482758621,False,False,0,347,0.0806916426512968,True,True,False,32,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
