video_id,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,video_error_or_removed,title_length,title_uppercase,title_emoticons,title_hashtag,title_interpunction,description_length,description_uppercase,description_link,description_emoticons,description_hashtag,description_interpunction,tag_number,TTitle_offici,TTitle_video,TTitle_trailer,TTitle_ft,TTitle_2018,TTitle_music,TTitle_new,TTitle_war,TTitle_live,TTitle_2017,TDesc_video,TDesc_show,TDesc_thi,TDesc_music,TDesc_live,TDesc_new,TDesc_jimmi,TDesc_hi,TDesc_twitter,TDesc_late,TTags_funny,TTags_comedy,TTags_music,TTags_[none],TTags_interview,TTags_humor,TTags_trailer,TTags_video,TTags_late night,TTags_comedian
bTE_EEuVRe0,2337779,41409,544,989,False,False,False,57,0.1228070175438597,False,False,3,217,0.05069124423963134,False,False,False,22,36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
bU-vnDmxd1Q,359447,2415,297,677,False,False,False,93,0.18279569892473113,False,False,12,1130,0.10176991150442483,True,True,False,116,28,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False
bUMWiiOlee4,430068,50898,90,2606,False,False,False,55,0.18181818181818177,False,False,11,372,0.12096774193548387,True,True,False,55,39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
bVU-MmJZFFA,1402868,29971,1940,4023,False,False,False,48,0.5416666666666667,False,False,2,55,0.1454545454545455,False,False,False,1,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
bYXM3uz1bjM,990904,19093,1348,1276,False,False,False,64,0.15625,False,False,6,379,0.0554089709762533,True,True,False,35,11,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
bYpItS1jS3Y,3164547,271178,1394,8033,False,False,False,39,0.7948717948717949,False,False,3,1196,0.1488294314381271,True,True,True,124,30,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
bZs2ImrTg5w,5548248,169889,1410,8409,False,False,False,67,0.29850746268656714,False,False,6,1388,0.11239193083573484,True,True,False,164,22,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
b_aLROw98NA,48418,649,122,482,False,False,False,79,0.2911392405063291,False,False,4,656,0.12652439024390238,True,True,False,72,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
b_lULj6v804,1419843,9279,560,4736,False,False,False,44,0.09090909090909094,False,False,3,2425,0.07999999999999996,True,True,False,299,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
baj6llvgpWA,20449534,191204,16432,10395,False,False,False,53,0.1132075471698113,False,False,5,775,0.10064516129032253,True,True,False,122,4,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
bcSFnVQg47o,153123,1980,93,307,False,False,False,49,0.1428571428571429,False,False,4,817,0.09547123623011011,True,True,False,110,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
be3BHwNi58A,70601,525,141,374,False,False,False,66,0.1515151515151515,False,False,3,1016,0.09153543307086609,True,True,False,100,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
bi1wcqsFoCs,284933,8527,2876,926,False,False,False,81,0.23456790123456794,False,False,4,5194,0.07874470542934153,True,True,False,391,23,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
bi9NkBZ1qe4,48025,1887,46,303,False,False,False,66,0.1515151515151515,False,False,6,2303,0.08814589665653494,True,True,False,182,36,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
bkI4AZn_saY,91108,5534,518,380,False,False,False,37,0.1351351351351351,False,False,5,483,0.12008281573498969,True,True,False,73,10,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False
bkwLxcfcKTY,54054,2627,75,253,False,False,False,31,0.5161290322580645,False,False,1,1378,0.06458635703918725,True,True,False,155,13,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
bu0m_UdtoaU,443621,12892,3829,2275,False,False,False,40,0.125,False,False,5,757,0.12021136063408189,True,True,True,86,23,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
buUazE5BR38,212295,8387,140,1177,False,False,False,82,0.14634146341463417,False,False,8,1332,0.030780780780780725,True,True,False,95,41,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
bvBNvAMeovw,439258,6745,324,1921,False,False,False,86,0.16279069767441856,False,False,6,273,0.09157509157509158,True,True,False,45,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
bwi9BNyKTcU,554130,10148,730,682,False,False,False,68,0.19117647058823528,False,False,9,316,0.11708860759493667,True,True,False,37,35,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
bxDX-nywiTc,69738,4744,614,1669,False,False,False,49,0.6122448979591837,False,False,3,1049,0.12583412774070546,True,True,False,120,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
bxeHBBf21UY,357668,18102,163,976,False,False,False,46,0.15217391304347827,False,True,5,884,0.041855203619909465,True,True,True,141,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
byGeEw9tRh8,1160123,92824,3263,9188,False,False,False,51,0.13725490196078427,False,False,5,718,0.07103064066852371,False,True,True,47,6,True,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
bye513KciIk,661254,6077,447,318,False,False,False,47,0.12765957446808507,False,False,1,101,0.08910891089108908,False,False,False,6,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
bzzk0R14HD4,89590,412,19,50,False,False,False,60,0.15000000000000002,False,True,6,1418,0.10507757404795481,True,True,False,189,37,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
c0arVTRwytA,1385396,0,0,0,True,True,False,29,0.0,False,False,0,513,0.03898635477582846,True,True,False,12,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
c1cvDqM_CMg,64450,2299,36,201,False,False,False,43,0.11627906976744184,False,False,5,345,0.08115942028985512,True,True,False,53,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
c24xTGTaTNI,420297,9839,297,711,False,False,False,42,0.11904761904761907,False,False,4,1216,0.044407894736842146,True,True,False,112,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
c47kn_Y4y8A,2212468,49400,818,4540,False,False,False,35,0.2571428571428571,False,False,1,577,0.08492201039861347,True,True,False,52,30,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
c5E9Rns3HOo,112735,6619,199,606,False,False,False,32,0.78125,False,False,2,1252,0.0846645367412141,True,True,True,184,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
c5_LROaHGtw,2142320,287343,487,13527,False,False,False,44,0.38636363636363635,False,False,6,137,0.0948905109489051,True,True,False,20,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
c7gO55FhKUQ,332751,20322,206,984,False,False,False,38,0.8421052631578947,False,False,1,13,0.0,False,False,False,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
c84hT_DseRg,938244,13832,477,0,True,False,False,42,0.16666666666666663,False,False,3,722,0.1301939058171745,True,True,False,115,44,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
c8ngetsBSGk,200556,2157,76,375,False,False,False,96,0.21875,False,False,10,723,0.13278008298755184,True,True,False,112,35,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
cHB_s970Uyw,6083953,149598,6041,17980,False,False,False,50,0.18000000000000005,False,False,3,1550,0.08322580645161293,True,True,False,155,17,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False,False
cIQKKzZtWwQ,799725,8316,834,438,False,False,False,26,0.15384615384615385,False,False,1,106,0.13207547169811318,True,True,False,12,7,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cIriwVhRPVA,1141907,42409,808,1837,False,False,False,35,0.11428571428571432,False,False,4,177,0.07909604519774016,True,True,False,26,5,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cJ1zhq3yNBM,2082499,47510,317,2215,False,False,False,69,0.14492753623188404,False,False,8,810,0.06419753086419755,True,True,False,77,19,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
cJzOUbYrQiY,167453,0,0,267,False,True,False,25,0.6,False,False,2,730,0.3178082191780822,True,True,False,139,25,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cKIXdtntMac,120206,4516,95,1159,False,False,False,52,0.11538461538461542,False,True,3,2341,0.1140538231524989,True,True,False,410,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
cL5oCP0VIEI,1796323,70506,13509,31803,False,False,False,47,0.276595744680851,False,False,4,1489,0.07051712558764267,True,True,False,129,14,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
cM7HHCI1EPc,20555,793,260,342,False,False,False,39,0.15384615384615385,False,False,5,381,0.03149606299212604,True,True,False,46,17,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
cMD63TwzB1o,6547510,155775,21352,22030,False,False,False,34,0.20588235294117652,False,False,3,390,0.11538461538461542,True,True,False,79,4,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cOaRPJQXFG4,304105,5670,156,296,False,False,False,43,0.13953488372093026,False,False,5,228,0.04824561403508776,True,True,False,46,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cQp_C_Zrc3U,3314473,171167,1748,8919,False,False,False,78,0.15384615384615385,False,False,8,1484,0.09097035040431267,True,True,True,393,46,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
cSp1dM2Vj48,10370273,161252,8324,32391,False,False,False,42,0.4285714285714286,False,False,3,2654,0.0685757347400151,True,True,False,287,30,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
cUtYh_ZUjqc,82582,2068,217,348,False,False,False,66,0.1515151515151515,False,False,7,1200,0.08999999999999997,True,True,False,148,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cVdnrt6HCh0,1136925,4707,541,3585,False,False,False,73,0.3561643835616438,False,False,2,4542,0.14795244385733153,True,True,False,364,50,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False
cVx9EFK3DWE,5255797,8265,4230,1580,False,False,False,49,0.12244897959183676,False,False,3,1728,0.10185185185185186,True,True,False,142,20,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
cWGWYAhLuAQ,1247687,64386,682,5443,False,False,False,63,0.06349206349206349,False,False,7,937,0.12806830309498396,True,True,False,121,31,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
cWy8jWXhdnA,48289,3520,283,1431,False,False,False,25,0.36,False,False,2,267,0.022471910112359605,True,True,False,24,31,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
cY-7vOEC7Bc,28149,155,7,11,False,False,False,35,0.19999999999999996,False,False,5,54,0.11111111111111116,False,False,False,5,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cZ2KJtiNZ0U,731272,7354,952,953,False,False,False,53,0.09433962264150941,True,True,6,1198,0.12353923205342232,True,True,False,131,16,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
cZV6ebHoJ08,48660,1126,49,192,False,False,False,23,0.17391304347826086,False,False,1,963,0.04257528556593981,True,True,False,105,13,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
c_y2xNUu2aU,851838,19047,373,1766,False,False,False,53,0.13207547169811318,False,False,3,2015,0.09677419354838712,True,True,False,236,22,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ca3eYxZedD4,302084,9013,108,696,False,False,False,31,0.4838709677419355,False,False,1,20,0.0,False,False,False,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
caCdf94Blfw,1650959,20415,5213,8749,False,False,False,37,0.08108108108108103,False,False,4,200,0.07999999999999996,True,True,False,25,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
caIFNg_JRL4,681088,9080,76,575,False,False,False,65,0.16923076923076918,True,False,6,567,0.09171075837742504,True,True,False,83,27,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
cdO78z5_jhQ,99581,4332,159,405,False,False,False,66,0.3484848484848485,False,False,6,699,0.10014306151645203,True,True,True,141,9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
ceJcHUoO734,362065,7986,2157,0,True,False,False,42,0.11904761904761907,False,False,1,337,0.020771513353115778,True,True,False,25,7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ceyU5UBumLU,6132079,211186,52733,29518,False,False,False,46,0.17391304347826086,False,False,5,1447,0.27436074637180374,True,True,False,168,59,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False
chjObfl72xQ,1551558,24768,463,2357,False,False,False,32,0.0,False,False,2,2282,0.028045574057844025,True,True,True,124,58,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ciaSosapI5Q,394835,11154,647,2342,False,False,False,44,0.2727272727272727,False,False,0,811,0.05055487053020957,True,True,True,75,20,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ckS1F3mJzb0,2458004,41106,1260,1603,False,False,False,38,0.1578947368421053,False,False,2,234,0.02991452991452992,False,False,False,16,37,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
clIvdBfCHOE,317121,16887,78,1680,False,False,False,52,0.17307692307692313,False,False,2,588,0.10034013605442171,True,True,False,70,39,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cm1_NPyNRvw,119504,5203,70,409,False,False,False,42,0.1428571428571429,False,False,5,864,0.1157407407407407,True,True,False,87,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cmc8q2dcIMs,8573471,258951,13104,16911,False,False,False,18,0.16666666666666663,False,False,1,394,0.13959390862944165,True,True,False,66,5,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cntsqw7XOF0,216848,7913,465,508,False,False,False,49,0.34693877551020413,False,False,6,2446,0.05968928863450529,True,True,False,164,28,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
coOKvrsmQiI,19678970,162345,14147,27912,False,False,False,33,0.7272727272727273,False,False,3,2890,0.0726643598615917,False,False,False,301,32,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
cokpaG9SyiE,341002,6633,169,970,False,False,False,87,0.13793103448275867,False,False,12,2605,0.06333973128598847,True,True,False,212,33,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
colIbxVLUrA,2022094,55403,1828,2658,False,False,False,36,0.19444444444444442,False,False,4,60,0.08333333333333337,False,False,False,4,23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
cosN6ilQ5u0,1069666,44526,1039,4474,False,False,False,40,0.125,False,False,3,1542,0.11284046692607008,True,True,False,196,13,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cpB-tg6eK3k,19118,90,65,128,False,False,False,77,0.18181818181818177,False,False,3,1395,0.17419354838709677,True,True,False,193,26,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
cpvoCLX8agc,34347,55,1,37,False,False,False,25,0.07999999999999996,False,False,3,383,0.057441253263707526,False,False,False,23,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
cq6wjjN73Q0,1915105,26132,318,3732,False,False,False,34,0.1470588235294118,False,False,2,825,0.026666666666666616,True,True,True,66,7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
crjugtkXZN4,443960,10592,453,776,False,False,False,51,0.11764705882352944,False,False,5,1031,0.10669253152279345,True,True,False,141,26,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
csCCdQLqcVY,2291800,84076,1817,4136,False,False,False,61,0.08196721311475408,False,True,3,138,0.07971014492753625,True,True,False,14,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ctmgkGEOKI4,79388,1046,216,792,False,False,False,34,0.11764705882352944,False,False,6,15,0.19999999999999996,False,False,False,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
cvvgmjAaMnY,40676,2334,64,613,False,False,False,22,0.13636363636363635,False,False,2,674,0.054896142433234374,True,True,False,59,15,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
d1D1SJ-KqaQ,20622018,598174,12532,58032,False,False,False,23,0.6956521739130435,False,False,4,564,0.23936170212765961,True,True,True,79,10,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
d1hs-JI_yBE,853173,16075,302,2135,False,False,False,57,0.1578947368421053,False,False,6,404,0.08910891089108908,True,True,False,45,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
d3h_uD-5d7A,1094075,56970,1753,511,False,False,False,28,0.1071428571428571,False,False,2,2334,0.11053984575835474,True,True,False,291,19,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
d4a9KApRUks,378492,5299,113,709,False,False,False,99,0.1717171717171717,False,False,8,1264,0.07594936708860756,True,True,False,185,39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
d5w7iCkHvaU,54124,35,80,46,False,False,False,99,0.09090909090909094,False,False,9,17,0.05882352941176472,False,False,False,1,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
d6YkGejS6IM,681434,6923,234,2482,False,False,False,95,0.27368421052631575,False,False,3,605,0.4115702479338843,True,True,False,45,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
d6awT91VKUw,176914,1853,201,245,False,False,False,50,0.19999999999999996,False,False,4,429,0.09090909090909094,True,True,False,78,40,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False
d6u1muHTO5A,105932,2004,285,719,False,False,False,53,0.13207547169811318,False,False,2,147,0.10204081632653061,False,False,False,9,8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
d6wJfdfFnYY,892247,19038,1318,2122,False,False,False,15,0.19999999999999996,False,False,2,1134,0.10317460317460314,True,True,False,132,34,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False
d72Ru3y4YJA,2830903,14570,1591,5627,False,False,False,55,0.1636363636363637,False,False,3,504,0.07341269841269837,True,True,False,70,10,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
d7gOtEwaJzw,997078,3766,781,295,False,False,False,67,0.13432835820895528,False,False,7,313,0.08306709265175716,True,True,False,41,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
d8GHT9nK66Y,1140558,18501,776,432,False,False,False,22,0.18181818181818177,False,False,1,217,0.0875576036866359,True,True,False,33,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
d8RW-WSpAhQ,411310,1863,132,275,False,False,False,51,0.196078431372549,False,False,4,609,0.1280788177339901,True,True,False,72,19,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
d9aIHhsjupk,48882,76,3,3,False,False,False,46,0.13043478260869568,False,False,5,4,0.25,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
dARAN1z2KqY,17172722,336484,10827,34486,False,False,False,49,0.10204081632653061,False,False,4,465,0.07526881720430112,True,True,False,57,36,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
dAyg7C2-mjQ,522173,13448,402,1104,False,False,False,47,0.0,False,False,10,893,0.08398656215005595,True,True,False,97,19,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
dCROpIx2s0g,108299,2068,91,257,False,False,False,9,0.11111111111111116,False,False,1,115,0.04347826086956519,True,True,False,15,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
dDBAhxHUkFw,32160,2596,16,157,False,False,False,36,0.7777777777777778,False,False,0,437,0.2379862700228833,True,True,False,42,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
dGaX8AuGiuk,786787,7501,2168,57,False,False,False,54,0.2592592592592593,False,False,5,928,0.09806034482758619,True,True,False,124,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
dHDn26UX4aw,893409,12481,1271,1849,False,False,False,85,0.10588235294117643,False,False,4,281,0.03202846975088969,True,True,False,34,12,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
dIPu12KHIDo,239907,2107,40,215,False,False,False,63,0.1428571428571429,False,False,4,137,0.058394160583941646,False,False,False,9,46,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
dIjms29rFA0,159656,9797,256,586,False,False,False,46,0.15217391304347827,False,False,5,934,0.08351177730192716,True,True,False,91,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
dNW0B0HsvVs,11344490,200012,25690,32796,False,False,False,39,0.17948717948717952,False,False,3,458,0.06768558951965065,True,True,False,63,8,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
dPcclBGKAMw,330650,12561,158,614,False,False,False,61,0.14754098360655743,False,False,7,603,0.07296849087893864,True,True,False,66,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
dQhH0vPTSZY,46206,2802,113,36,False,False,False,17,0.11764705882352944,False,False,3,355,0.14366197183098595,True,True,False,35,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
dRvKm__GrqU,3074952,18020,1014,1625,False,False,False,33,0.303030303030303,True,False,2,144,0.10416666666666663,False,False,False,13,21,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
dXt1ftcdxNg,3108264,257083,3801,62607,False,False,False,45,0.3111111111111111,False,False,3,898,0.13363028953229394,True,True,True,106,39,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
daR05oUWKmU,87063,2638,101,175,False,False,False,52,0.7307692307692308,False,False,1,2565,0.06978557504873295,True,True,False,350,18,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
dbMtuJ1tZnc,962532,20492,1002,1608,False,False,False,48,0.08333333333333337,False,False,5,189,0.042328042328042326,False,False,False,14,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
